id_sintetico,cenario_id,indice_risco_verdadeiro,theta_latente,aquiescencia,itens_em_branco
RISK-V2-001751,CEN-22,12.61904762,-1.26040238,0.12039777,1
RISK-V2-001752,CEN-18,48.80580357,0.04633273,0.18806696,2
RISK-V2-001753,CEN-07,85.53385417,1.44719259,-0.30581453,0
RISK-V2-001754,CEN-18,10.74714782,-1.58826339,-0.16725766,0
RISK-V2-001755,CEN-05,97.99107143,2.29087653,-0.01879319,1
RISK-V2-001756,CEN-11,32.36979167,-0.56788299,-0.00621154,1
RISK-V2-001757,CEN-06,66.32998512,0.25092352,-0.23206091,1
RISK-V2-001758,CEN-08,48.69605655,0.18668318,-0.10323683,1
RISK-V2-001759,CEN-22,61.97916667,0.11890901,-0.15046207,1
RISK-V2-001760,CEN-05,88.12181122,1.43587505,0.05231167,2
RISK-V2-001761,CEN-20,28.31127764,-0.59568299,0.52639042,3
RISK-V2-001762,CEN-01,53.75558036,-0.04765152,-0.28039161,1
RISK-V2-001763,CEN-07,96.17745536,1.80251286,-0.27533225,2
RISK-V2-001764,CEN-17,57.46341766,0.52486042,0.23574761,0
RISK-V2-001765,CEN-04,5.84945437,-1.6120973,0.38020149,0
RISK-V2-001766,CEN-13,42.84545068,-0.2132631,-0.04550387,1
RISK-V2-001767,CEN-14,4.02281746,-1.69566271,-0.05967483,0
RISK-V2-001768,CEN-10,87.10193452,1.52050122,0.1586286,0
RISK-V2-001769,CEN-04,0.0,-2.88787391,-0.09746288,0
RISK-V2-001770,CEN-08,35.89161706,-0.3983677,0.16685023,1
RISK-V2-001771,CEN-09,50.14880952,0.23533707,0.04350635,0
RISK-V2-001772,CEN-12,56.1811756,0.10808487,0.02343115,0
RISK-V2-001773,CEN-22,31.03546627,-0.69235418,0.1105638,2
RISK-V2-001774,CEN-09,43.87772817,-0.25735095,-0.07490377,0
RISK-V2-001775,CEN-14,62.72941468,0.50602234,0.12458916,0
RISK-V2-001776,CEN-22,25.93005952,-1.03247493,-0.12476838,2
RISK-V2-001777,CEN-23,95.13578869,2.17758101,0.02103962,2
RISK-V2-001778,CEN-08,35.8265129,-0.36421188,0.08880224,0
RISK-V2-001779,CEN-12,43.70349702,0.12422964,0.45314909,1
RISK-V2-001780,CEN-07,55.16493056,0.12277108,-0.06773687,1
RISK-V2-001781,CEN-02,65.62127976,0.64080296,-0.12329539,0
RISK-V2-001782,CEN-02,86.19357639,1.42929699,0.01356675,0
RISK-V2-001783,CEN-02,78.9198023,0.88732861,0.04289365,3
RISK-V2-001784,CEN-07,75.09300595,1.02476699,0.19449827,1
RISK-V2-001785,CEN-07,97.24702381,2.28482179,-0.08141907,1
RISK-V2-001786,CEN-06,64.28695437,0.45432295,0.16181941,0
RISK-V2-001787,CEN-22,3.52678571,-1.95065337,0.02307983,1
RISK-V2-001788,CEN-18,50.84945437,0.10936419,-0.11460687,0
RISK-V2-001789,CEN-12,47.20114087,0.04236692,0.09643036,0
RISK-V2-001790,CEN-22,5.85441468,-1.68817887,0.23026781,0
RISK-V2-001791,CEN-20,44.46747449,-0.03376289,-0.1402084,3
RISK-V2-001792,CEN-09,61.07514881,0.1062185,-0.45898647,1
RISK-V2-001793,CEN-07,70.22073413,0.8892124,0.12126157,0
RISK-V2-001794,CEN-17,73.25954861,0.58904804,-0.10135597,1
RISK-V2-001795,CEN-18,32.71143353,-0.76628101,-0.2361255,0
RISK-V2-001796,CEN-23,96.4812748,2.26095829,0.02019983,0
RISK-V2-001797,CEN-20,53.98065476,-0.10860233,0.05701869,3
RISK-V2-001798,CEN-10,85.18105159,1.26005296,-0.14003065,0
RISK-V2-001799,CEN-12,69.20457766,0.68565747,-0.04212517,1
RISK-V2-001800,CEN-08,12.36536281,-1.24631103,-0.03289634,1
RISK-V2-001801,CEN-03,22.95510913,-1.16933173,-0.28198123,1
RISK-V2-001802,CEN-18,84.32291667,1.40318177,-0.18602625,0
RISK-V2-001803,CEN-10,81.2933142,1.4547386,0.04958737,4
RISK-V2-001804,CEN-13,47.89930556,-0.31410346,0.03659479,0
RISK-V2-001805,CEN-16,95.2436756,1.96122156,-0.03876978,2
RISK-V2-001806,CEN-15,8.41331845,-1.81845521,-0.31064576,1
RISK-V2-001807,CEN-14,78.76523526,1.15007068,-0.02709823,1
RISK-V2-001808,CEN-18,42.19432044,0.42006695,0.71991793,1
RISK-V2-001809,CEN-11,15.46945862,-0.95444961,-0.03304135,2
RISK-V2-001810,CEN-18,80.63864087,1.5335317,0.1543925,0
RISK-V2-001811,CEN-07,66.50368481,0.53451755,-0.06727481,1
RISK-V2-001812,CEN-21,15.44704861,-1.47142678,-0.13470544,0
RISK-V2-001813,CEN-03,41.90538194,-0.36501259,-0.2191842,1
RISK-V2-001814,CEN-23,71.81370465,0.73687661,-0.14267881,1
RISK-V2-001815,CEN-04,21.59784226,-1.23946681,-0.17104558,2
RISK-V2-001816,CEN-11,25.83333333,-0.73483048,0.05756982,0
RISK-V2-001817,CEN-21,20.17981151,-1.12352658,-0.29024666,1
RISK-V2-001818,CEN-23,79.07206633,0.94476273,-0.24775979,1
RISK-V2-001819,CEN-03,36.20535714,-0.53642292,-0.02734804,0
RISK-V2-001820,CEN-07,97.67795139,1.96516765,-0.13314535,0
RISK-V2-001821,CEN-13,41.83531746,-0.2049246,-0.02922529,0
RISK-V2-001822,CEN-05,100.0,2.80018655,-0.08729056,0
RISK-V2-001823,CEN-23,61.69270833,0.03252153,-0.25918409,0
RISK-V2-001824,CEN-06,77.10255456,1.07730075,-0.13708598,1
RISK-V2-001825,CEN-16,70.29885913,0.60751891,-0.08112474,0
RISK-V2-001826,CEN-13,56.38640873,0.55991842,0.04735002,1
RISK-V2-001827,CEN-09,14.8139881,-1.30515166,0.11757452,2
RISK-V2-001828,CEN-07,84.83258929,1.27587727,-0.09578698,1
RISK-V2-001829,CEN-01,21.63938492,-0.7494821,0.09650552,1
RISK-V2-001830,CEN-19,67.91666667,0.62768446,-0.01384488,1
RISK-V2-001831,CEN-17,90.95548115,1.61689527,-0.20070242,0
RISK-V2-001832,CEN-22,4.49156746,-1.96857507,0.03327163,1
RISK-V2-001833,CEN-01,21.87437996,-0.85910641,0.19416826,0
RISK-V2-001834,CEN-12,71.51041667,0.85371376,-0.38303959,3
RISK-V2-001835,CEN-17,60.46192956,0.26549038,0.01517506,0
RISK-V2-001836,CEN-24,59.75233844,0.29441185,0.0719022,4
RISK-V2-001837,CEN-15,1.33928571,-2.22481141,-0.40986168,2
RISK-V2-001838,CEN-13,61.6108631,0.48369208,0.10758576,2
RISK-V2-001839,CEN-04,26.6015625,-1.38210969,-0.06812018,2
RISK-V2-001840,CEN-04,15.57690264,-1.29893698,0.17436026,3
RISK-V2-001841,CEN-24,78.74468537,0.92010205,-0.16482932,2
RISK-V2-001842,CEN-03,21.2952629,-1.148715,0.0597582,0
RISK-V2-001843,CEN-08,11.43636621,-1.17565918,-0.10119673,2
RISK-V2-001844,CEN-09,88.29613095,1.47745652,0.11781761,0
RISK-V2-001845,CEN-12,52.35801091,0.11956289,0.0484242,1
RISK-V2-001846,CEN-13,65.45820933,0.55162574,-0.16749733,1
RISK-V2-001847,CEN-22,0.0,-3.50707412,0.0236293,3
RISK-V2-001848,CEN-15,61.95374504,0.30744276,-0.13098442,0
RISK-V2-001849,CEN-12,88.93415179,1.47533128,0.10460211,1
RISK-V2-001850,CEN-24,55.41604663,0.3062706,-0.12175483,0
RISK-V2-001851,CEN-22,41.01376488,-0.53566717,-0.45948237,2
RISK-V2-001852,CEN-17,63.55220734,0.20092375,-0.02275327,1
RISK-V2-001853,CEN-18,58.83556548,0.28327041,-0.06506441,1
RISK-V2-001854,CEN-15,1.55257937,-2.58312874,-0.20183957,0
RISK-V2-001855,CEN-21,3.06609623,-2.12917417,0.21756001,1
RISK-V2-001856,CEN-15,2.79017857,-2.01247458,0.08110511,2
RISK-V2-001857,CEN-11,26.60094246,-0.61003048,0.20506493,0
RISK-V2-001858,CEN-03,22.3650085,-0.97195204,0.17712842,1
RISK-V2-001859,CEN-16,95.69816468,1.54919959,-0.15692723,0
RISK-V2-001860,CEN-17,43.82254464,0.02308286,0.40608563,0
RISK-V2-001861,CEN-04,7.49813988,-1.62726056,0.2416248,0
RISK-V2-001862,CEN-18,74.41964286,0.67163476,-0.35041464,0
RISK-V2-001863,CEN-17,71.60404266,0.66115043,-0.18750729,1
RISK-V2-001864,CEN-21,0.0,-3.19777931,0.1278881,0
RISK-V2-001865,CEN-22,24.46614583,-0.82026247,0.13507088,3
RISK-V2-001866,CEN-02,79.99317956,1.02058747,0.04819482,1
RISK-V2-001867,CEN-06,63.10701885,0.40410345,-0.25929938,0
RISK-V2-001868,CEN-08,33.66443452,-0.641025,-0.15203631,1
RISK-V2-001869,CEN-17,71.83212868,0.82224545,0.06284286,1
RISK-V2-001870,CEN-08,60.80357143,0.27824674,-0.04543022,3
RISK-V2-001871,CEN-02,66.69208829,0.49929539,-0.48981785,1
RISK-V2-001872,CEN-08,51.64310516,0.23964372,0.30846249,1
RISK-V2-001873,CEN-14,19.14124504,-1.18682443,-0.24127581,1
RISK-V2-001874,CEN-16,80.19469246,1.20614442,-0.17142379,0
RISK-V2-001875,CEN-16,94.00297619,1.88827208,0.18448368,1
RISK-V2-001876,CEN-01,28.11197917,-0.69826275,0.07002664,1
RISK-V2-001877,CEN-24,59.70486111,0.44672532,-0.29171313,1
RISK-V2-001878,CEN-21,14.47916667,-1.31980536,0.02646564,3
RISK-V2-001879,CEN-07,97.1577381,2.45357019,0.26278364,0
RISK-V2-001880,CEN-12,61.33804563,0.27689092,-0.03837582,0
RISK-V2-001881,CEN-04,19.5672123,-0.9901077,-0.09590025,1
RISK-V2-001882,CEN-16,98.8188244,1.9894889,-0.43139893,0
RISK-V2-001883,CEN-10,68.26264881,0.75959503,0.28958251,0
RISK-V2-001884,CEN-22,5.68824405,-1.78457904,0.24765722,0
RISK-V2-001885,CEN-04,4.32415675,-1.76404737,0.08779318,0
RISK-V2-001886,CEN-01,4.60379464,-1.74018558,0.13859191,3
RISK-V2-001887,CEN-17,54.44630456,0.05997261,0.1132753,0
RISK-V2-001888,CEN-21,19.6453373,-1.19850954,0.04380077,1
RISK-V2-001889,CEN-18,75.50657242,0.83616758,-0.18867495,1
RISK-V2-001890,CEN-01,25.01798115,-0.8502858,0.20142356,0
RISK-V2-001891,CEN-09,98.66071429,2.45174274,0.20034344,1
RISK-V2-001892,CEN-22,1.57490079,-2.55637993,0.07460021,1
RISK-V2-001893,CEN-02,97.26934524,2.52439473,0.17781706,1
RISK-V2-001894,CEN-06,71.65798611,1.18287244,0.3905829,1
RISK-V2-001895,CEN-11,3.75124008,-1.99350192,0.11838526,1
RISK-V2-001896,CEN-15,26.97420635,-0.98920088,-0.32286615,2
RISK-V2-001897,CEN-09,78.22544643,0.83985401,-0.19695171,2
RISK-V2-001898,CEN-10,64.49404762,0.56452885,-0.03638454,1
RISK-V2-001899,CEN-02,80.81845238,0.99410377,-0.00079297,0
RISK-V2-001900,CEN-18,93.06574192,1.53188679,-0.33144468,3
RISK-V2-001901,CEN-21,13.41703869,-1.40371569,0.01642779,3
RISK-V2-001902,CEN-15,50.39248512,-0.02242934,-0.06611838,0
RISK-V2-001903,CEN-09,69.97953869,1.04749819,0.12810304,1
RISK-V2-001904,CEN-10,48.68861607,0.16714675,0.13392833,1
RISK-V2-001905,CEN-24,80.75467687,1.1624417,0.07305752,3
RISK-V2-001906,CEN-06,84.65401786,1.35701503,-0.33982286,3
RISK-V2-001907,CEN-04,52.51736111,0.21145119,0.24920524,2
RISK-V2-001908,CEN-03,18.04873512,-1.09895069,0.17751539,0
RISK-V2-001909,CEN-09,92.05569728,1.44643388,-0.32245455,2
RISK-V2-001910,CEN-03,75.19238946,0.93314041,-0.07699679,1
RISK-V2-001911,CEN-18,66.60094246,0.07867426,-0.50952159,1
RISK-V2-001912,CEN-08,37.47333829,-0.4020043,0.06372037,0
RISK-V2-001913,CEN-14,79.69432044,1.30502916,0.05752301,2
RISK-V2-001914,CEN-14,27.17943948,-0.58630688,0.35085376,1
RISK-V2-001915,CEN-16,93.22916667,1.48893537,-0.0493623,1
RISK-V2-001916,CEN-22,0.0,-2.54244554,-0.10718853,1
RISK-V2-001917,CEN-13,79.05877976,1.02615934,-0.18060026,0
RISK-V2-001918,CEN-11,11.15575397,-1.62644242,0.13615015,2
RISK-V2-001919,CEN-03,7.71763393,-1.90999565,0.08777935,0
RISK-V2-001920,CEN-01,20.66468254,-0.84712221,-0.01391591,0
RISK-V2-001921,CEN-10,54.59139385,0.47042893,0.09728683,1
RISK-V2-001922,CEN-09,66.9593254,0.45057039,-0.22387698,1
RISK-V2-001923,CEN-22,2.39893353,-1.94277492,0.19941706,0
RISK-V2-001924,CEN-02,91.42857143,1.9407364,0.14969644,1
RISK-V2-001925,CEN-15,7.31460813,-1.61579201,0.24331571,1
RISK-V2-001926,CEN-02,80.62934028,0.98738068,-0.53422446,0
RISK-V2-001927,CEN-09,85.22631448,1.16110651,-0.13735727,0
RISK-V2-001928,CEN-23,93.53112599,1.74872673,-0.14025878,0
RISK-V2-001929,CEN-11,48.4312996,-0.01932885,-0.18186684,2
RISK-V2-001930,CEN-23,99.25595238,2.41576628,0.28679792,1
RISK-V2-001931,CEN-09,67.45101687,0.84603098,0.16048237,1
RISK-V2-001932,CEN-23,70.4327877,0.81769363,0.10753051,1
RISK-V2-001933,CEN-21,12.79141865,-1.49073435,0.17576218,1
RISK-V2-001934,CEN-08,50.52393353,0.28009214,0.28238188,0
RISK-V2-001935,CEN-04,5.09858631,-1.62558131,0.26094343,2
RISK-V2-001936,CEN-04,14.06994048,-1.30805992,0.02304875,3
RISK-V2-001937,CEN-09,82.23462302,1.34959876,0.19638964,0
RISK-V2-001938,CEN-20,84.68377976,1.34165184,0.17195791,0
RISK-V2-001939,CEN-11,29.05195933,-0.59882759,0.36969575,0
RISK-V2-001940,CEN-17,63.7755102,0.66003112,0.05896882,2
RISK-V2-001941,CEN-13,82.30690193,1.1091338,0.13624572,1
RISK-V2-001942,CEN-04,65.48921131,0.73444134,0.0648277,0
RISK-V2-001943,CEN-07,93.25680272,1.77917447,-0.25753749,4
RISK-V2-001944,CEN-10,69.9280754,0.64175074,0.12087783,1
RISK-V2-001945,CEN-09,65.03782242,0.74549785,0.08821804,0
RISK-V2-001946,CEN-11,9.07366071,-1.46552147,0.00770412,1
RISK-V2-001947,CEN-13,28.11330782,-0.76340814,0.1607307,3
RISK-V2-001948,CEN-10,92.02628968,1.69948139,0.13484805,1
RISK-V2-001949,CEN-03,20.25049603,-1.09365086,-0.10556347,1
RISK-V2-001950,CEN-21,9.86678005,-1.72799553,-0.0741062,1
RISK-V2-001951,CEN-20,90.01426091,1.41258996,-0.11627313,0
RISK-V2-001952,CEN-21,45.68638393,0.05324439,0.1639149,2
RISK-V2-001953,CEN-02,68.56150794,0.62270489,0.04083649,1
RISK-V2-001954,CEN-20,72.16517857,0.7045091,-0.20996192,0
RISK-V2-001955,CEN-13,25.30957696,-0.72728746,0.38667136,4
RISK-V2-001956,CEN-20,13.0952381,-1.01125123,0.41814834,4
RISK-V2-001957,CEN-12,69.07986111,0.57641621,-0.31912983,0
RISK-V2-001958,CEN-24,58.984375,0.03525956,-0.21863611,0
RISK-V2-001959,CEN-19,24.82328869,-1.15782477,0.08017701,3
RISK-V2-001960,CEN-09,79.453125,1.09474769,-0.20032225,1
RISK-V2-001961,CEN-19,45.32056052,-0.28941021,-0.01387948,1
RISK-V2-001962,CEN-03,32.82029478,-0.8251912,-0.18593452,2
RISK-V2-001963,CEN-21,22.89186508,-1.20942125,-0.03870131,1
RISK-V2-001964,CEN-03,44.9249752,0.02188486,-0.07820982,1
RISK-V2-001965,CEN-14,6.2593006,-1.8750341,-0.10476742,1
RISK-V2-001966,CEN-04,18.34945437,-0.91904355,0.52854681,1
RISK-V2-001967,CEN-20,32.35491071,-0.64226637,-0.2390291,2
RISK-V2-001968,CEN-23,68.74787415,0.63518472,0.38259415,1
RISK-V2-001969,CEN-05,96.06274802,1.90391091,-0.23089709,2
RISK-V2-001970,CEN-15,4.94579082,-2.05475719,-0.30700233,2
RISK-V2-001971,CEN-13,59.44072421,0.28312688,0.073578,0
RISK-V2-001972,CEN-04,47.7374752,-0.12009148,0.29077998,0
RISK-V2-001973,CEN-15,16.57684949,-1.16891426,-0.00822947,2
RISK-V2-001974,CEN-03,36.13529266,-0.60267707,-0.13679677,0
RISK-V2-001975,CEN-19,46.44522392,-0.17012194,0.03925713,1
RISK-V2-001976,CEN-11,15.6578621,-1.30051315,0.00627919,2
RISK-V2-001977,CEN-04,42.46917517,-0.37798689,-0.16253431,2
RISK-V2-001978,CEN-12,67.4187748,0.61952999,-0.23879373,0
RISK-V2-001979,CEN-19,23.49206349,-0.84630327,-0.11311439,0
RISK-V2-001980,CEN-13,35.70126488,-0.61623938,-0.1920049,1
RISK-V2-001981,CEN-12,26.77579365,-0.66321062,0.11321316,2
RISK-V2-001982,CEN-07,93.71279762,1.75852331,-0.01003379,1
RISK-V2-001983,CEN-12,70.92633929,0.78659472,0.28870439,0
RISK-V2-001984,CEN-20,49.01847718,0.22167815,0.04557434,1
RISK-V2-001985,CEN-14,8.89756944,-1.47667512,0.18088536,2
RISK-V2-001986,CEN-17,38.85602679,-0.44331559,-0.21430803,1
RISK-V2-001987,CEN-20,39.00359623,-0.26848735,0.31296271,0
RISK-V2-001988,CEN-10,53.06361607,0.08844373,-0.26175963,1
RISK-V2-001989,CEN-21,5.84635417,-1.77691448,0.17484818,2
RISK-V2-001990,CEN-14,32.65376984,-0.56800021,0.35057095,1
RISK-V2-001991,CEN-08,26.2468998,-0.87027299,0.17075695,0
RISK-V2-001992,CEN-22,3.19196429,-1.93898492,-0.25586028,0
RISK-V2-001993,CEN-10,64.32353671,0.53152387,-0.05145682,1
RISK-V2-001994,CEN-22,8.65885417,-1.72630352,-0.13037153,0
RISK-V2-001995,CEN-12,77.21664187,1.02268505,-0.07713242,1
RISK-V2-001996,CEN-14,81.48065476,1.11855602,-0.05421988,0
RISK-V2-001997,CEN-10,85.79861111,1.10718062,-0.34782912,0
RISK-V2-001998,CEN-21,19.25657242,-1.33879299,-0.25892813,0
RISK-V2-001999,CEN-22,9.03645833,-1.4918401,0.40894406,2
RISK-V2-002000,CEN-14,7.52232143,-1.99777078,-0.39902923,0
RISK-V2-002001,CEN-09,36.36763039,-0.50458633,0.08667749,1
RISK-V2-002002,CEN-24,76.5625,0.80805326,-0.18621889,2
RISK-V2-002003,CEN-08,9.07552083,-1.8026066,0.15784389,0
RISK-V2-002004,CEN-07,96.17745536,1.59684705,-0.134413,1
RISK-V2-002005,CEN-06,64.17410714,0.1950334,-0.27454556,0
RISK-V2-002006,CEN-05,100.0,2.64780853,0.0824651,1
RISK-V2-002007,CEN-08,57.51302083,-0.13282906,-0.35331184,0
RISK-V2-002008,CEN-07,93.1702629,1.68214629,-0.19396794,0
RISK-V2-002009,CEN-17,52.65438988,0.15665004,-0.05791112,1
RISK-V2-002010,CEN-12,71.40066964,0.80914925,0.16762023,2
RISK-V2-002011,CEN-12,62.55456349,0.15247156,-0.08636247,1
RISK-V2-002012,CEN-13,37.66431052,-0.03716083,0.39437714,1
RISK-V2-002013,CEN-14,37.16517857,-0.37464929,0.19669953,1
RISK-V2-002014,CEN-12,65.17237103,0.69617029,0.06064132,1
RISK-V2-002015,CEN-23,76.3343254,0.91271935,0.23861108,7
RISK-V2-002016,CEN-15,9.95721726,-1.41820869,0.14118402,0
RISK-V2-002017,CEN-16,93.71341766,1.67923044,-0.14610734,0
RISK-V2-002018,CEN-05,99.25595238,2.56480212,-0.01037118,1
RISK-V2-002019,CEN-01,22.26190476,-1.27177371,-0.42444337,1
RISK-V2-002020,CEN-09,64.80229592,0.69498086,0.08166408,5
RISK-V2-002021,CEN-15,33.15724206,-0.71261186,0.12476637,2
RISK-V2-002022,CEN-06,95.3515625,1.79067583,-0.1801225,0
RISK-V2-002023,CEN-06,90.28707837,1.6037499,-0.25032936,0
RISK-V2-002024,CEN-06,77.8546627,0.8796031,0.05883618,1
RISK-V2-002025,CEN-18,45.95344388,-0.01441591,0.01342343,3
RISK-V2-002026,CEN-16,27.65678146,-0.59669019,0.27433546,2
RISK-V2-002027,CEN-22,4.34337798,-1.9614022,0.4147595,2
RISK-V2-002028,CEN-17,35.41542659,-0.64379354,-0.00730309,1
RISK-V2-002029,CEN-01,45.52579365,-0.24236751,0.02937457,0
RISK-V2-002030,CEN-23,93.49082341,1.7501286,-0.19022051,0
RISK-V2-002031,CEN-23,53.89748087,0.44080312,0.33128089,2
RISK-V2-002032,CEN-14,41.71715561,-0.22184319,-0.15780336,3
RISK-V2-002033,CEN-05,75.14446925,0.90104692,-0.00041872,1
RISK-V2-002034,CEN-22,12.5328621,-1.36811433,-0.09187351,0
RISK-V2-002035,CEN-21,0.0,-2.75513402,0.02122356,4
RISK-V2-002036,CEN-12,76.78571429,1.14942023,0.1161892,2
RISK-V2-002037,CEN-15,37.11495536,-0.66334531,-0.4089711,1
RISK-V2-002038,CEN-12,69.23735119,0.89278022,0.18972966,0
RISK-V2-002039,CEN-12,23.28559028,-0.81879588,0.04518679,0
RISK-V2-002040,CEN-23,87.6469494,1.49979271,0.29598057,1
RISK-V2-002041,CEN-18,57.57688492,0.38841308,0.19180415,2
RISK-V2-002042,CEN-06,93.54600694,2.17037754,-0.31379369,2
RISK-V2-002043,CEN-16,66.68526786,0.20830983,-0.55701358,1
RISK-V2-002044,CEN-16,77.04365079,0.94155763,-0.01765331,0
RISK-V2-002045,CEN-15,3.52120536,-2.32873829,-0.01732981,3
RISK-V2-002046,CEN-09,23.25706845,-1.18053466,0.04265512,2
RISK-V2-002047,CEN-17,55.98338294,0.27205653,0.02266074,2
RISK-V2-002048,CEN-07,99.44196429,2.82426196,0.47531742,0
RISK-V2-002049,CEN-19,7.46279762,-1.95494059,-0.06714819,1
RISK-V2-002050,CEN-10,53.8969494,0.12826099,-0.00219167,1
RISK-V2-002051,CEN-02,83.65513393,1.07991818,-0.09613731,1
RISK-V2-002052,CEN-08,59.66376134,0.55159458,0.22668644,2
RISK-V2-002053,CEN-06,78.16964286,1.02288702,0.01042083,1
RISK-V2-002054,CEN-07,95.04712302,2.00650854,-0.02870011,0
RISK-V2-002055,CEN-03,86.95046769,1.73046625,0.12077908,1
RISK-V2-002056,CEN-13,35.89285714,-0.72906802,-0.25834272,1
RISK-V2-002057,CEN-09,38.74503968,-0.28068254,-0.08974981,0
RISK-V2-002058,CEN-09,82.62400794,1.20817657,-0.04994245,0
RISK-V2-002059,CEN-15,41.41369048,-0.63413865,-0.37348138,2
RISK-V2-002060,CEN-05,83.73201885,1.18810562,-0.20385305,1
RISK-V2-002061,CEN-07,56.34858631,0.33967926,0.32018924,3
RISK-V2-002062,CEN-08,17.82383787,-1.0993527,0.16434915,1
RISK-V2-002063,CEN-06,37.2327629,-0.00305946,0.40936889,0
RISK-V2-002064,CEN-03,36.61768353,-0.45703034,-0.1515334,0
RISK-V2-002065,CEN-17,75.96230159,0.71277435,0.06310294,1
RISK-V2-002066,CEN-22,40.19779266,-0.53146586,-0.01668881,0
RISK-V2-002067,CEN-21,31.3153699,-0.72216372,-0.11578842,2
RISK-V2-002068,CEN-16,89.80902778,1.5296556,0.13001277,0
RISK-V2-002069,CEN-10,57.12549603,0.21695086,-0.00939516,2
RISK-V2-002070,CEN-01,55.78443878,0.02748501,-0.37711435,1
RISK-V2-002071,CEN-12,77.9424426,0.92182765,0.07746529,2
RISK-V2-002072,CEN-19,29.86607143,-0.67347185,-0.04623008,0
RISK-V2-002073,CEN-12,32.63888889,-0.79731491,-0.12423941,1
RISK-V2-002074,CEN-10,74.79910714,0.7582205,-0.39382024,1
RISK-V2-002075,CEN-20,38.2603458,-0.4210596,-0.03996601,1
RISK-V2-002076,CEN-05,89.6546379,1.88894376,0.03399028,1
RISK-V2-002077,CEN-10,49.70486111,0.23786368,-0.09457262,1
RISK-V2-002078,CEN-22,5.19159226,-1.53007996,-0.00035023,0
RISK-V2-002079,CEN-22,17.39645337,-1.08198112,0.253907,0
RISK-V2-002080,CEN-18,41.28534226,-0.28069027,0.08409403,2
RISK-V2-002081,CEN-14,38.93043155,-0.55398803,-0.28969572,1
RISK-V2-002082,CEN-24,47.06242914,-0.30014065,-0.28211869,1
RISK-V2-002083,CEN-09,64.04327877,0.82636615,0.12027506,1
RISK-V2-002084,CEN-03,14.81708829,-1.53416135,-0.11469718,0
RISK-V2-002085,CEN-18,49.26870748,-0.10551752,-0.05774055,5
RISK-V2-002086,CEN-20,43.75062004,-0.43391944,-0.11012665,0
RISK-V2-002087,CEN-07,100.0,3.13490695,0.08770595,2
RISK-V2-002088,CEN-13,71.81299603,0.87621463,0.02454373,1
RISK-V2-002089,CEN-05,81.09747024,1.20665989,-0.09267228,0
RISK-V2-002090,CEN-04,11.13467262,-1.39852887,0.18571123,0
RISK-V2-002091,CEN-03,16.86259921,-1.21174979,0.11743908,0
RISK-V2-002092,CEN-08,25.9375,-0.58783768,0.21553509,0
RISK-V2-002093,CEN-12,73.52306548,0.78126032,-0.0810127,1
RISK-V2-002094,CEN-08,22.66076743,-1.01318004,-0.06835823,3
RISK-V2-002095,CEN-14,30.38628472,-0.78260365,-0.09986528,0
RISK-V2-002096,CEN-21,15.3759212,-1.30712389,-0.08750282,2
RISK-V2-002097,CEN-17,64.52256944,0.71700587,0.00647558,0
RISK-V2-002098,CEN-20,84.90894274,1.09327981,-0.23210723,1
RISK-V2-002099,CEN-02,68.09275794,0.6935896,-0.03811109,1
RISK-V2-002100,CEN-03,12.99824617,-1.07346133,0.46832797,2
RISK-V2-002101,CEN-09,57.14409722,0.50092273,0.17322927,1
RISK-V2-002102,CEN-23,76.74479167,1.01260696,-0.10218599,1
RISK-V2-002103,CEN-04,28.5473356,-0.65902553,-0.01521796,1
RISK-V2-002104,CEN-04,2.60416667,-2.39590948,-0.26510101,2
RISK-V2-002105,CEN-24,28.21118552,-0.37454126,0.39579025,1
RISK-V2-002106,CEN-21,23.30667163,-0.70437326,0.07293847,0
RISK-V2-002107,CEN-24,36.83850624,-0.26967275,0.23039762,2
RISK-V2-002108,CEN-08,52.98549107,-0.08403351,-0.28039818,3
RISK-V2-002109,CEN-04,21.06584821,-1.03126267,-0.11046397,0
RISK-V2-002110,CEN-23,95.34040179,1.61933484,-0.23400017,1
RISK-V2-002111,CEN-17,57.15215774,0.17146577,0.04557973,1
RISK-V2-002112,CEN-08,18.78162202,-1.08378878,-0.18600152,0
RISK-V2-002113,CEN-02,85.19345238,1.39815265,0.28177391,3
RISK-V2-002114,CEN-03,60.35094246,0.29456232,0.00383015,0
RISK-V2-002115,CEN-05,78.8250248,0.92344387,-0.38278554,0
RISK-V2-002116,CEN-13,9.24886621,-1.37879374,-0.16850603,1
RISK-V2-002117,CEN-06,80.07095026,1.01291279,-0.0357972,2
RISK-V2-002118,CEN-15,16.34548611,-1.33167109,0.10436305,0
RISK-V2-002119,CEN-11,31.49305556,-0.66789056,-0.11956982,1
RISK-V2-002120,CEN-08,17.64074901,-1.42027372,-0.36170719,0
RISK-V2-002121,CEN-21,0.0,-2.61246934,-0.15191008,1
RISK-V2-002122,CEN-04,21.35452098,-0.99348739,-0.12408372,2
RISK-V2-002123,CEN-19,37.86644345,-0.29694459,0.02465558,2
RISK-V2-002124,CEN-23,83.19196429,0.95884344,-0.47686053,3
RISK-V2-002125,CEN-05,67.51488095,0.87891557,0.1667727,1
RISK-V2-002126,CEN-03,12.60230655,-1.20770653,0.10931287,0
RISK-V2-002127,CEN-22,7.17695933,-1.62839489,0.37925448,1
RISK-V2-002128,CEN-23,72.60257228,0.93099105,0.15581244,2
