id_sintetico,cenario_id,ghe_codigo,A1,A2,A3,A4,A5,B1,B2,B3,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,F1,F2,F3,F4,G1,G2,G3,H1,H2,H3,I1,I2,I3,I4,I5,I6,I7,I8,I9,J1,J2,J3,J4,J5,J6,J7,J8
RISK-V2-003550,CEN-12,GHE-06,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0
RISK-V2-003551,CEN-01,GHE-01,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0
RISK-V2-003552,CEN-09,GHE-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,5.0,5.0,,4.0,5.0,4.0,5.0
RISK-V2-003553,CEN-15,GHE-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RISK-V2-003554,CEN-10,GHE-04,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0
RISK-V2-003555,CEN-10,GHE-04,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0
RISK-V2-003556,CEN-11,GHE-05,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0
RISK-V2-003557,CEN-19,GHE-01,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
RISK-V2-003558,CEN-20,GHE-02,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,,3.0,2.0,5.0,,4.0,5.0,5.0,,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,,3.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0
RISK-V2-003559,CEN-21,GHE-03,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,2.0,4.0,,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
RISK-V2-003560,CEN-09,GHE-03,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0
RISK-V2-003561,CEN-13,GHE-01,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0
RISK-V2-003562,CEN-18,GHE-06,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,,2.0,3.0,2.0,4.0,2.0,2.0,4.0,,2.0,3.0,4.0,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
RISK-V2-003563,CEN-19,GHE-01,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,,2.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0
RISK-V2-003564,CEN-07,GHE-01,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,4.0,,1.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
RISK-V2-003565,CEN-10,GHE-04,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0
RISK-V2-003566,CEN-03,GHE-03,,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
RISK-V2-003567,CEN-06,GHE-06,2.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,,5.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003568,CEN-22,GHE-04,5.0,5.0,,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,,4.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0
RISK-V2-003569,CEN-18,GHE-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003570,CEN-13,GHE-01,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,,3.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0
RISK-V2-003571,CEN-03,GHE-03,4.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
RISK-V2-003572,CEN-13,GHE-01,4.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,
RISK-V2-003573,CEN-16,GHE-04,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003574,CEN-14,GHE-02,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0
RISK-V2-003575,CEN-23,GHE-05,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0
RISK-V2-003576,CEN-23,GHE-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003577,CEN-17,GHE-05,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,,2.0,3.0,3.0,3.0,3.0,4.0,,3.0,2.0,1.0,2.0,3.0,2.0,3.0
RISK-V2-003578,CEN-06,GHE-06,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003579,CEN-01,GHE-01,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,3.0,4.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0
RISK-V2-003580,CEN-04,GHE-04,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RISK-V2-003581,CEN-02,GHE-02,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-003582,CEN-15,GHE-03,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,,4.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
RISK-V2-003583,CEN-19,GHE-01,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0
RISK-V2-003584,CEN-13,GHE-01,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,,3.0,3.0,1.0,4.0,3.0,4.0,,5.0,3.0,4.0,5.0,5.0,4.0,
RISK-V2-003585,CEN-17,GHE-05,4.0,5.0,4.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
RISK-V2-003586,CEN-04,GHE-04,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
RISK-V2-003587,CEN-20,GHE-02,3.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0
RISK-V2-003588,CEN-09,GHE-03,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
RISK-V2-003589,CEN-10,GHE-04,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0
RISK-V2-003590,CEN-19,GHE-01,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0
RISK-V2-003591,CEN-20,GHE-02,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,,4.0,2.0
RISK-V2-003592,CEN-02,GHE-02,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
RISK-V2-003593,CEN-07,GHE-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0
RISK-V2-003594,CEN-20,GHE-02,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,,4.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0
RISK-V2-003595,CEN-19,GHE-01,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0
RISK-V2-003596,CEN-18,GHE-06,1.0,2.0,2.0,3.0,1.0,3.0,2.0,,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,,2.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
RISK-V2-003597,CEN-18,GHE-06,3.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,,2.0,2.0,3.0,,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,,2.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0
RISK-V2-003598,CEN-09,GHE-03,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
RISK-V2-003599,CEN-18,GHE-06,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0
RISK-V2-003600,CEN-18,GHE-06,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,,1.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0
RISK-V2-003601,CEN-13,GHE-01,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,,,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
RISK-V2-003602,CEN-21,GHE-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,,2.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
RISK-V2-003603,CEN-12,GHE-06,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,2.0,2.0,1.0,,,2.0,2.0,2.0
RISK-V2-003604,CEN-17,GHE-05,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0
RISK-V2-003605,CEN-08,GHE-02,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0
RISK-V2-003606,CEN-18,GHE-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
RISK-V2-003607,CEN-21,GHE-03,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,,5.0,4.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
RISK-V2-003608,CEN-19,GHE-01,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0
RISK-V2-003609,CEN-23,GHE-05,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
RISK-V2-003610,CEN-12,GHE-06,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0
RISK-V2-003611,CEN-18,GHE-06,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,3.0
RISK-V2-003612,CEN-17,GHE-05,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,1.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0
RISK-V2-003613,CEN-01,GHE-01,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0
RISK-V2-003614,CEN-15,GHE-03,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,1.0,,1.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
RISK-V2-003615,CEN-11,GHE-05,3.0,,4.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,,5.0
RISK-V2-003616,CEN-19,GHE-01,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0
RISK-V2-003617,CEN-01,GHE-01,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0
